咪咕代理源,#genre#
北京IPTV4K,http://[2409:8087:8:20::c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?zoneoffset=480&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~Q8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk~ExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240802122114%2C162944%2C119.123.69.186%2C20240802122114%2C10000100000000050000000003887500%2C162944%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007266388_0%2CEND&GuardEncType=2&RTS=1729247386&from=6&ocs=2_39.135.238.65_80&popid=6&hms_devid=3771&prioritypopid=6&vqe=3$北京移动可回放#http://wuwenxidong.work:2333/udp/225.1.8.211:8002$北京电信#http://beijing_unicom_udpxy_123_113_237_8888_1.isus.cc:8888/rtp/239.3.1.249:8001$北京联通
广东4K超高清,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=gdtvs3&apiKey=73c963d13814ce7d0e4743c5e7d033cc$cdn酒店源
爱上4K,http://www.lebaobei.top:6868/udp/239.255.30.76:8231$甘肃电信#http://beijing_unicom_udpxy_123_113_237_8888_1.isus.cc:8888/rtp/239.3.1.236:2000$北京联通#http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?
4KUHD,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010006/1.m3u8
长城精品,http://extraott.com/live/6772191932/1654508883/473565.m3u8
金鹰卡通,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=hnjykt&apiKey=73c963d13814ce7d0e4743c5e7d033cc$cdn酒店源#http://47.102.200.34:18081/live/program/live/jykt/1300000/mnf.m3u8#http://opdf.top:8088/udp/239.81.0.61:4056#http://summer-xa.icopylock.com:8888/udp/239.112.205.136:5140#http://mail.petzhu.top:7000/rtp/239.254.200.92:9252$高清
动漫秀场,http://[2409:8087:5e08:24::5]:6610/000000001000/5000000011000031113/1.m3u8?Contentid=5000000011000031113&livemode=1&stbId=3&channel-id=bestzb$海南移动IPv6#http://vapi.91kds.cc/live1/jdtv2.m3u8?id=dmxchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$cdn酒店源
游戏风云,http://[2409:8087:5e08:24::5]:6610/000000001000/5000000011000031114/1.m3u8?Contentid=5000000011000031114&livemode=1&stbId=3&channel-id=bestzb$海南移动IPv6#http://www.lebaobei.top:6868/udp/239.255.29.20:8231$甘肃电信#http://vapi.91kds.cc/live1/jdtv2.m3u8?id=yxfyhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc$cdn酒店源
中国国际少儿电视台,https://livesec.mudu.tv/watch/bk8coj.m3u8
央视频临时源测试,http://hlsliveali-cdn.ysp.cctv.cn:80/A90C8FA31AB3E926CE2695E990549D43E2C4662A78CBEDEB06E4B09397E00E6D5B3DAB24180F3C8A71A06E1EBD43385807DDA2FC04419E67DF604FBBCA6A49CF439171CACCF3EC2BCCF98949027F97C632F432C3F596D840E1CB5D13005F165636098A475EEF85F6634AFC8958C805154FB90C809E4F6AE91C10C0C611EDAE38BE57B08E1AA5880E05B826014C8F134D4C5730CA7C7BC0B209C7EAC7AA412BFC241EF7A9C57B7635A2578608EF9EDC15/2020603465.m3u8$CCTV8K菁彩声#http://hlsliveali-cdn.ysp.cctv.cn:80/57FE93E3FC6CC701AD9C8E433045E79AF9626BBFB8E5DDF5D8E26E276BBC7D8950D24A9510FD06A5083CF04B8649B89F6989DF8610DC6BDFC406E4BBA3D3A4A8C9BF7CB5472C8A1F328A8DF55D7604B3E81B26C288F94A822D2F0B9688C95C6C4E6D31AD30897FFC0E79DEACE27A582FA3025E1177EF5200F004AE34AED966C539757A64087AC01DA2A06C836DD78908EFD8D99B538F0930425EB9F10C4B8CE2CD2EE51D8DA893EF018BBBB4FAA2E424/2020603421.m3u8$CCTV8K
睛彩竞技,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
睛彩篮球,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
睛彩广场舞,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
睛彩青少,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8

购


少年的奇幻世界,#genre#
女娲补天,https://hls.cntv.myhwcdn.cn/asp/hls/main/0303000a/3/default/ea53bdbe8e4e4f0ead0dab8f41231f31/main.m3u8?contentid=15120519184043&maxbr=1400
仓颉造字,https://hls.cntv.myhwcdn.cn/asp/hls/main/0303000a/3/default/e189d4648e7c481e8cd73fd153816598/main.m3u8
神农尝百草,https://hls.cntv.myhwcdn.cn/asp/hls/main/0303000a/3/default/dd33b0ff218346be9d88494fec61254b/main.m3u8?contentid=15120519184043&maxbr=1400

小小世界(熊出没12),#genre#
片头曲  小小世界,https://mvwebfs.ali.kugou.com/202403201911/d87ba16a73baa203d8f46de7f535f07a/KGTX/CLTX002/7a23a65beff33157a981866e827ee4a1.mp4
片尾曲  奇幻冒险,https://txmov2.a.kwimgs.com/upic/2024/03/10/18/BMjAyNDAzMTAxODE5MTRfMTgwMTc0MDczM18xMjcwMTkxODAzMDBfMl8z_b_Ba7b5db6fe20d18bec767a08922ba3da7.mp4
第1集  初建乐园,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000cnlg1pbc77ufcmfrv660&ratio=1080p
第2集  失去缩小手电筒,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000cnmjs83c77ufveuvtnb0&ratio=1080p
第3集  小镇历险,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000cnmk883c77u3p691r6v0&ratio=1080p
第4集  古董店迷踪,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0d00fg10000cnmkci3c77u9lhit5a70&ratio=1080p
第5集  昆虫之神（上）,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0d00fg10000cnmkhs3c77uc42v1voog&ratio=1080p
第6集  昆虫之神（下）,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000cnmklfrc77u7npn4oj60&ratio=1080p
第7集  智抓小偷,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000cnmknb3c77uegvsemb0g&ratio=1080p
第8集  光头强的修理铺,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0d00fg10000cnmnr1bc77u05p12qetg&ratio=1080p
第9集  珍贵的礼物,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000cnqr213c77uc8h91lop0&ratio=1080p
第10集  勤劳的光头强,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000cnr49f3c77ubllk1l5ng&ratio=1080p
第11集  小蟋蟀营救行动,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000cnrcjgrc77ubgt9u2mrg&ratio=1080p
第12集  再遇特靠谱,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000cnrcqm3c77ues7r59i1g&ratio=1080p
第13集  妈妈的生日,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0d00fg10000cnt6pqrc77uc9ji87pb0&ratio=1080p
第14集  真假熊大,https://vdse.bdstatic.com//df6314e9f1c352b236bd079156829f05.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-04-13T01%3A17%3A16Z%2F-1%2Fhost%2F5d37e7fbb1e87bfa569057ba1fdd4865770af1e80439667b35960b3f8711266c
第15集  阁楼历险,https://vdse.bdstatic.com//0c386fdfaf9c780db4ae8cbb7c995384.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-04-13T02%3A43%3A57Z%2F-1%2Fhost%2F955e78efac42678ff59eb488bf9f1075addba4eb636b9e24a7c4a770a5d8082f
第16集  独居爷爷,https://txmov2.a.kwimgs.com/bs3/video-hls/5199968845823105132_hlsb.m3u8
第17集  风暴来袭（上）,https://txmov2.a.kwimgs.com/bs3/video-hls/5193213445029300641_hlsb.m3u8
第18集  风暴来袭（下）,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212568810001107_hlsb.m3u8
第19集  勇救穿山甲（上）,https://txmov2.a.kwimgs.com/bs3/video-hls/5255419416904404825_hlsb.m3u8
第20集  勇救穿山甲（下）,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783597490184493_hlsb.m3u8
第21集   测力机游戏,https://txmov2.a.kwimgs.com/bs3/video-hls/5234590266499678756_hlsb.m3u8
第22集  捉贼记,https://txmov2.a.kwimgs.com/bs3/video-hls/5234871745020621716_hlsb.m3u8
第23集  萤火锅小九,https://txmov2.a.kwimgs.com/bs3/video-hls/5193213449058376551_hlsb.m3u8
第24集  柠檬糖行动,https://txmov2.a.kwimgs.com/bs3/video-hls/5231494043653090280_hlsb.m3u8
第25集  小龙虾的按摩店,https://txmov2.a.kwimgs.com/bs3/video-hls/5243315993866574497_hlsb.m3u8
第26集  吉他梦,https://txmov2.a.kwimgs.com/bs3/video-hls/5188709846236454797_hlsb.m3u8

茶啊二中5,#genre#
片尾曲  温暖的时光 MV,https://txmov2.a.kwimgs.com/bs2/photo-video-mz/5240219779176036518_3a33eb103a0cda08_18576917528433847_v6HighV5.mp4
第1集,https://hn.bfvvs.com/play/oeEjyQla/index.m3u8
第2集,https://hn.bfvvs.com/play/ZdPxGW6d/index.m3u8
第3集,https://v.cdnlz21.com/20240723/1013_74307f4c/2000k/hls/mixed.m3u8#https://txmov2.a.kwimgs.com/bs3/video-hls/5232619958162069405_hlsb.m3u8
第4集,https://v.cdnlz21.com/20240723/1018_a46c724b/2000k/hls/mixed.m3u8#https://txmov2.a.kwimgs.com/bs3/video-hls/5215449983730568836_hlsb.m3u8
第5集,https://v.cdnlz21.com/20240723/1017_ffbad0a0/2000k/hls/mixed.m3u8#https://txmov2.a.kwimgs.com/bs3/video-hls/5236560607265573082_hlsb.m3u8
第6集,https://v.cdnlz21.com/20240723/1016_59006992/2000k/hls/mixed.m3u8#https://txmov2.a.kwimgs.com/bs3/video-hls/5243597481039530124_hlsb.m3u8
第7集,https://v.cdnlz21.com/20240723/1012_943ab7c2/2000k/hls/mixed.m3u8#https://txmov2.a.kwimgs.com/bs3/video-hls/5231212583274563855_hlsb.m3u8
第8集,https://v.cdnlz21.com/20240723/1011_58fde25e/2000k/hls/mixed.m3u8#https://txmov2.a.kwimgs.com/bs3/video-hls/5209820481536653034_hlsb.m3u8
片尾曲  像我们从前 MV,http://txmov2.a.kwimgs.com/upic/2024/07/28/10/BMjAyNDA3MjgxMDI0MDRfNTQ5MjMwMTM3XzEzOTAzNTA5MjE5Nl8wXzM=_b_B2cc5342ea3db718cb2ffc5db207aafa2.mp4?pkey=AAU7DvCA9v6lR7OuVYskyAq_HfzxoV7EylTN9IMlSNgGxb3Dpyn8bj80BAZ1Ob5NYC2YDLgScm_1H852n277edijgeyct5DkXW-HU2oMfe1kWtsXhXL9GCYhVmT6iHqC_qI&tag=1-1723278619-unknown-0-btz5bv6nti-8ca9dbea924ec54f&clientCacheKey=3xdch7ghfrccgv2_b.mp4

诗词大会,#genre#
2024 第一期 春天,https://hls.cntv.myhwcdn.cn/asp/hls/2000/0303000a/3/default/a2bc6097943944389d1ad75488d0c388/2000.m3u8?maxbr=1400&contentid=15120519184043#http://u3v.cn/62IWmS#http://u3v.cn/5xXIzJ
2024 第二期 多彩,https://vdse.bdstatic.com//1f6b32dee26283f41747cd2dba70f6c1.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-04-12T11%3A56%3A51Z%2F-1%2Fhost%2F10d1c516e9d5289326b34ba582f7cd0b9c6b85b1008fc86999c680d2fcf629e6#https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/9a5ebf005cda4c489307ecfe0551b08e/main.m3u8?maxbr=2048#https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/9a5ebf005cda4c489307ecfe0551b08e/2000.m3u8?maxbr=2048?maxbr=1400&contentid=15120519184043#http://u3v.cn/6oBkmn
2024 第三场 勇毅,https://vdse.bdstatic.com//244d4243635b91b78e376f55fa0340e7.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-03-30T03%3A03%3A28Z%2F-1%2Fhost%2F4ead0556dce631ebdc1f62e8a33d78d0a0599fbe9e43207dfda71c029e016557#https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/67fb72e0a6bf45f48fbba8bacec6fcb6/main.m3u8
2024 第四场 风味,https://vdse.bdstatic.com//a27c63699055713ea9761ada66858977.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-04-12T11%3A56%3A33Z%2F-1%2Fhost%2F90f14270566ea0376b00533c2a7612035c28c0637e63bde9a6c4224869f27712
2024 第五场 先生,https://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/ef3d78c455a545a3b7b07fdd56bc64cc/1200.m3u8?maxbr=2048
2024 第六场 寒暑,https://vdse.bdstatic.com//2ee9856c8ad529e25dcced9e44260627.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-04-14T15%3A38%3A04Z%2F-1%2Fhost%2Ff41112ddc0211fe1469e0c7b3fbbd003b7b312ecd72a5c64fc9ae8565d04c905#http://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/9cbbfc579fdc46188a8b7023bc8069f1/main.m3u8
2024 第七场 山河,https://vdse.bdstatic.com//dc7423d86580ec21965edf1ca7248ec6.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-04-29T12%3A33%3A45Z%2F-1%2Fhost%2F3fa5b16262459d9971c4333a470016d5dbaa0642508ff4d4a4165857edf7f8d4#http://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/3fb38d58ceda41c38f802a0544caaf02/main.m3u8
2024 第八场 灯火,https://vdse.bdstatic.com//3bbdf225d428f45d2c93d3e848f4fb19.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-04-27T15%3A32%3A40Z%2F-1%2Fhost%2F1772d58ca482c68d5677f54f7b185a1f7523da25ad208c97b5af47eadd838333#https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/4bce7816d6734856bd566a2cb6a12c58/main.m3u8
2024 第九场 相逢,https://vdse.bdstatic.com//252fe5e0c2abf645aa593135215d6c6f.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-05-17T13%3A17%3A50Z%2F-1%2Fhost%2F032caf35cf6259f2e775ceb8a2ac1c83d1744f67e9063871c0f844963a92d549#http://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/40daead6fefc40a29b4095d39832b121/main.m3u8
2024 第十场 在路上,https://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/eab9c75e2ac941a8b611d608ddee4255/1200.m3u8
